AuthorID,Author,Date,Content,Attachments,Reactions
"817835202746253344","IIoT#4707","2021-06-11T08:51:08.6390000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=8_7-rGdyhoA","","💊 (6),ishocked (5),🤣 (8),👍 (4)"
"817835202746253344","IIoT#4707","2021-06-15T23:44:53.4910000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=6A7l13DtktI","","🤙 (1)"
"817835202746253344","IIoT#4707","2021-06-17T05:55:58.1980000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=G-gfGkccqQM","","👏 (8)"
"817835202746253344","IIoT#4707","2021-06-22T23:36:06.3540000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=pdHtw6Sz8Ew","","👍 (3),opto22 (1)"
"817835202746253344","IIoT#4707","2021-06-29T23:35:17.4030000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=vcTl6tmyW2w","","👍 (6)"
"817835202746253344","IIoT#4707","2021-07-06T23:47:49.0980000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=bg5i2WwEaUQ","",""
"817835202746253344","IIoT#4707","2021-07-09T06:46:49.7940000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=dbS1T0c2Z_k","","👍 (16),🏖️ (2),🛌 (1)"
"817835202746253344","IIoT#4707","2021-07-12T08:55:56.5690000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=bJDmUTMIiUE","","plcnext (3),👍 (8),4point0 (3),💯 (1),phoenixcontact (1)"
"817835202746253344","IIoT#4707","2021-07-13T23:46:44.5640000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=2mDIRLxPn3I","","plcnext (5),phoenixcontact (5)"
"817835202746253344","IIoT#4707","2021-07-16T07:11:35.0770000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=f6YIJ9A-bDM","","🔥 (4),uns (3),👍 (9)"
"817835202746253344","IIoT#4707","2021-07-27T23:51:02.1690000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=O84eAqC9cLA","",""
"817835202746253344","IIoT#4707","2021-08-03T08:07:43.4780000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=GKvIUgHQ5dQ","",""
"817835202746253344","IIoT#4707","2021-08-06T00:23:01.1980000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=gbLyMo4Abu4","","👀 (4),ilaugh (1),🇭🇲 (3),👍 (1)"
"817835202746253344","IIoT#4707","2021-08-11T00:21:44.1290000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=ATLpm6M9bVI","","👍 (6)"
"194289793905983489","zackscriven","2021-08-14T02:16:36.7650000+08:00","Hey everyone, 4.0 Solutions just posted a video! Go check it out!
https://www.youtube.com/watch?v=ATLpm6M9bVI","",""
"817835202746253344","IIoT#4707","2021-08-14T02:19:16.2370000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=6J5sdz9ZIJo","","4point0 (5),uns (2),👍 (13)"
"817835202746253344","IIoT#4707","2021-08-17T23:03:15.4910000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=gfrXfZvtluQ","","emq (2),👍 (3)"
"817835202746253344","IIoT#4707","2021-08-18T12:18:17.8750000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=C49IDzfgHKA","","😁 (3),👍 (13),emq (4),packiot (2)"
"194289793905983489","zackscriven","2021-08-19T02:05:15.6990000+08:00","Hey @everyone we just dropped the first video in the OPC series! It's premiering now! https://www.youtube.com/watch?v=ApxtnOTVbzY","","ismile (5),emq (2),💯 (2),👍 (7)"
"817835202746253344","IIoT#4707","2021-08-20T10:04:22.9770000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=6Fns92nrrYM","","⏳ (5),uns (5),emq (4),👍 (10)"
"194289793905983489","zackscriven","2021-08-21T01:00:58.0910000+08:00","premiering live now! @everyone","","👍 (1)"
"817835202746253344","IIoT#4707","2021-08-24T00:35:50.1560000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=vEoWpWM2Rvk","",""
"817835202746253344","IIoT#4707","2021-08-24T22:48:36.8940000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=-bJgtMP6N9k","",""
